EAR,MOR,NLR,State
"0.23791156026005805","0.4358216608220262","1.7044566330045197","Eye Closed"
"0.20386503054341226","0.4427659065670486","1.70293863659264","Eye Closed"
"0.2287742165836198","0.4206690909701738","1.7444493252243993","Eye Closed"
"0.19690862390941566","0.43512765011912957","1.70293863659264","Eye Closed"
"0.22777065693080073","0.4482510673546172","1.7444493252243993","Eye Closed"
"0.22029876256611305","0.41588149822901177","1.7444493252243993","Eye Closed"
"0.22096893078778965","0.4074259077166957","1.7444493252243993","Eye Closed"
"0.21926820349411233","0.4389492253017085","1.7444493252243993","Eye Closed"
"0.19690028088036837","0.4445383154957916","1.7459312306242092","Eye Closed"
"0.21995063800842746","0.4601357559993764","1.70293863659264","Eye Closed"
"0.23561005672899404","0.4445383154957916","1.70293863659264","Eye Closed"
"0.22558491852733314","0.4479382953295757","1.70293863659264","Eye Closed"
"0.2089487366416965","0.4389154579122138","1.6614285502501174","Eye Closed"
"0.21887734308799794","0.4304186922983671","1.6199191124974366","Eye Closed"
"0.14545414994742623","0.38396539789431594","1.5784103745049407","Eye Closed"
"0.1751816687422149","0.36142404926542154","1.6199191124974366","Eye Closed"
"0.17454350789805895","0.36471349067270076","1.621514830282963","Eye Closed"
"0.2425679937941405","0.444993611371894","1.6199191124974366","Eye Closed"
"0.2249762737377158","0.4580399628132108","1.6199191124974366","Eye Closed"
"0.2315455526287149","0.4037507733422597","1.6193868571479293","Eye Closed"
"0.2577960784426754","0.4584414882193134","1.5784103745049407","Eye Closed"
